id,num_sold
141946,114.35
141947,16.77
141948,105.66
141949,82.63
141950,173.82
141951,176.64
141952,25.78
141953,155.1
141954,135.34
141955,633.87
141956,633.88
141957,95.49
141958,596.9
141959,494.07
141960,127.74
141961,124.92
141962,19.26
141963,110.02
141964,93.1
141965,185.59
141966,183.23
141967,23.86
141968,171.49
141969,107.36
141970,709.76
141971,689.69
141972,101.24
141973,581.48
141974,479.7
141975,44.18
141976,41.96
141977,5.89
141978,41.03
141979,35.32
141980,66.29
141981,69.27
141982,10.25
141983,61.34
141984,49.81
141985,254.82
141986,251.7
141987,38.23
141988,228.21
141989,198.39
141990,224.63
141991,238.52
141992,33.68
141993,226.73
141994,191.55
141995,364.08
141996,352.86
141997,53.66
141998,317.86
141999,282.53
142000,1296.74
142001,1310.21
142002,193.73
142003,1190.16
142004,987.39
142005,131.81
142006,131.72
142007,19.27
142008,113.02
142009,101.23
142010,196.36
142011,201.24
142012,31.26
142013,160.9
142014,145.46
142015,711.18
142016,701.94
142017,113.51
142018,658.43
142019,549.49
142020,116.86
142021,114.35
142022,16.77
142023,105.66
142024,82.63
142025,173.82
142026,176.64
142027,25.78
142028,155.1
142029,135.34
142030,633.87
142031,633.88
142032,95.49
142033,596.9
142034,494.07
142035,127.74
142036,124.92
142037,19.26
142038,110.02
142039,93.1
142040,185.59
142041,183.23
142042,23.86
142043,171.49
142044,107.36
142045,709.76
142046,689.69
142047,101.24
142048,581.48
142049,479.7
142050,44.18
142051,41.96
142052,5.89
142053,41.03
142054,35.32
142055,66.29
142056,69.27
142057,10.25
142058,61.34
142059,49.81
142060,254.82
142061,251.7
142062,38.23
142063,228.21
142064,198.39
142065,224.63
142066,238.52
142067,33.68
142068,226.73
142069,191.55
142070,364.08
142071,352.86
142072,53.66
142073,317.86
142074,282.53
142075,1296.74
142076,1310.21
142077,193.73
142078,1190.16
142079,987.39
142080,131.81
142081,131.72
142082,19.27
142083,113.02
142084,101.23
142085,196.36
142086,201.24
142087,31.26
142088,160.9
142089,145.46
142090,711.18
142091,701.94
142092,113.51
142093,658.43
142094,549.49
142095,116.86
142096,114.35
142097,16.77
142098,105.66
142099,82.63
142100,173.82
142101,176.64
142102,25.78
142103,155.1
142104,135.34
142105,633.87
142106,633.88
142107,95.49
142108,596.9
142109,494.07
142110,127.74
142111,124.92
142112,19.26
142113,110.02
142114,93.1
142115,185.59
142116,183.23
142117,23.86
142118,171.49
142119,107.36
142120,709.76
142121,689.69
142122,101.24
142123,581.48
142124,479.7
142125,44.18
142126,41.96
142127,5.89
142128,41.03
142129,35.32
142130,66.29
142131,69.27
142132,10.25
142133,61.34
142134,49.81
142135,254.82
142136,251.7
142137,38.23
142138,228.21
142139,198.39
142140,224.63
142141,238.52
142142,33.68
142143,226.73
142144,191.55
142145,364.08
142146,352.86
142147,53.66
142148,317.86
142149,282.53
142150,1296.74
142151,1310.21
142152,193.73
142153,1190.16
142154,987.39
142155,131.81
142156,131.72
142157,19.27
142158,113.02
142159,101.23
142160,196.36
142161,201.24
142162,31.26
142163,160.9
142164,145.46
142165,711.18
142166,701.94
142167,113.51
142168,658.43
142169,549.49
142170,116.86
142171,114.35
142172,16.77
142173,105.66
142174,82.63
142175,173.82
142176,176.64
142177,25.78
142178,155.1
142179,135.34
142180,633.87
142181,633.88
142182,95.49
142183,596.9
142184,494.07
142185,127.74
142186,124.92
142187,19.26
142188,110.02
142189,93.1
142190,185.59
142191,183.23
142192,23.86
142193,171.49
142194,107.36
142195,709.76
142196,689.69
142197,101.24
142198,581.48
142199,479.7
142200,44.18
142201,41.96
142202,5.89
142203,41.03
142204,35.32
142205,66.29
142206,69.27
142207,10.25
142208,61.34
142209,49.81
142210,254.82
142211,251.7
142212,38.23
142213,228.21
142214,198.39
142215,224.63
142216,238.52
142217,33.68
142218,226.73
142219,191.55
142220,364.08
142221,352.86
142222,53.66
142223,317.86
142224,282.53
142225,1296.74
142226,1310.21
142227,193.73
142228,1190.16
142229,987.39
142230,131.81
142231,131.72
142232,19.27
142233,113.02
142234,101.23
142235,196.36
142236,201.24
142237,31.26
142238,160.9
142239,145.46
142240,711.18
142241,701.94
142242,113.51
142243,658.43
142244,549.49
142245,116.86
142246,114.35
142247,16.77
142248,105.66
142249,82.63
142250,173.82
142251,176.64
142252,25.78
142253,155.1
142254,135.34
142255,633.87
142256,633.88
142257,95.49
142258,596.9
142259,494.07
142260,127.74
142261,124.92
142262,19.26
142263,110.02
142264,93.1
142265,185.59
142266,183.23
142267,23.86
142268,171.49
142269,107.36
142270,709.76
142271,689.69
142272,101.24
142273,581.48
142274,479.7
142275,44.18
142276,41.96
142277,5.89
142278,41.03
142279,35.32
142280,66.29
142281,69.27
142282,10.25
142283,61.34
142284,49.81
142285,254.82
142286,251.7
142287,38.23
142288,228.21
142289,198.39
142290,224.63
142291,238.52
142292,33.68
142293,226.73
142294,191.55
142295,364.08
142296,352.86
142297,53.66
142298,317.86
142299,282.53
142300,1296.74
142301,1310.21
142302,193.73
142303,1190.16
142304,987.39
142305,131.81
142306,131.72
142307,19.27
142308,113.02
142309,101.23
142310,196.36
142311,201.24
142312,31.26
142313,160.9
142314,145.46
142315,711.18
142316,701.94
142317,113.51
142318,658.43
142319,549.49
142320,116.86
142321,114.35
142322,16.77
142323,105.66
142324,82.63
142325,173.82
142326,176.64
142327,25.78
142328,155.1
142329,135.34
142330,633.87
142331,633.88
142332,95.49
142333,596.9
142334,494.07
142335,127.74
142336,124.92
142337,19.26
142338,110.02
142339,93.1
142340,185.59
142341,183.23
142342,23.86
142343,171.49
142344,107.36
142345,709.76
142346,689.69
142347,101.24
142348,581.48
142349,479.7
142350,44.18
142351,41.96
142352,5.89
142353,41.03
142354,35.32
142355,66.29
142356,69.27
142357,10.25
142358,61.34
142359,49.81
142360,254.82
142361,251.7
142362,38.23
142363,228.21
142364,198.39
142365,224.63
142366,238.52
142367,33.68
142368,226.73
142369,191.55
142370,364.08
142371,352.86
142372,53.66
142373,317.86
142374,282.53
142375,1296.74
142376,1310.21
142377,193.73
142378,1190.16
142379,987.39
142380,131.81
142381,131.72
142382,19.27
142383,113.02
142384,101.23
142385,196.36
142386,201.24
142387,31.26
142388,160.9
142389,145.46
142390,711.18
142391,701.94
142392,113.51
142393,658.43
142394,549.49
142395,116.86
142396,114.35
142397,16.77
142398,105.66
142399,82.63
142400,173.82
142401,176.64
142402,25.78
142403,155.1
142404,135.34
142405,633.87
142406,633.88
142407,95.49
142408,596.9
142409,494.07
142410,127.74
142411,124.92
142412,19.26
142413,110.02
142414,93.1
142415,185.59
142416,183.23
142417,23.86
142418,171.49
142419,107.36
142420,709.76
142421,689.69
142422,101.24
142423,581.48
142424,479.7
142425,44.18
142426,41.96
142427,5.89
142428,41.03
142429,35.32
142430,66.29
142431,69.27
142432,10.25
142433,61.34
142434,49.81
142435,254.82
142436,251.7
142437,38.23
142438,228.21
142439,198.39
142440,224.63
142441,238.52
142442,33.68
142443,226.73
142444,191.55
142445,364.08
142446,352.86
142447,53.66
142448,317.86
142449,282.53
142450,1296.74
142451,1310.21
142452,193.73
142453,1190.16
142454,987.39
142455,131.81
142456,131.72
142457,19.27
142458,113.02
142459,101.23
142460,196.36
142461,201.24
142462,31.26
142463,160.9
142464,145.46
142465,711.18
142466,701.94
142467,113.51
142468,658.43
142469,549.49
142470,116.86
142471,114.35
142472,16.77
142473,105.66
142474,82.63
142475,173.82
142476,176.64
142477,25.78
142478,155.1
142479,135.34
142480,633.87
142481,633.88
142482,95.49
142483,596.9
142484,494.07
142485,127.74
142486,124.92
142487,19.26
142488,110.02
142489,93.1
142490,185.59
142491,183.23
142492,23.86
142493,171.49
142494,107.36
142495,709.76
142496,689.69
142497,101.24
142498,581.48
142499,479.7
142500,44.18
142501,41.96
142502,5.89
142503,41.03
142504,35.32
142505,66.29
142506,69.27
142507,10.25
142508,61.34
142509,49.81
142510,254.82
142511,251.7
142512,38.23
142513,228.21
142514,198.39
142515,224.63
142516,238.52
142517,33.68
142518,226.73
142519,191.55
142520,364.08
142521,352.86
142522,53.66
142523,317.86
142524,282.53
142525,1296.74
142526,1310.21
142527,193.73
142528,1190.16
142529,987.39
142530,131.81
142531,131.72
142532,19.27
142533,113.02
142534,101.23
142535,196.36
142536,201.24
142537,31.26
142538,160.9
142539,145.46
142540,711.18
142541,701.94
142542,113.51
142543,658.43
142544,549.49
142545,116.86
142546,114.35
142547,16.77
142548,105.66
142549,82.63
142550,173.82
142551,176.64
142552,25.78
142553,155.1
142554,135.34
142555,633.87
142556,633.88
142557,95.49
142558,596.9
142559,494.07
142560,127.74
142561,124.92
142562,19.26
142563,110.02
142564,93.1
142565,185.59
142566,183.23
142567,23.86
142568,171.49
142569,107.36
142570,709.76
142571,689.69
142572,101.24
142573,581.48
142574,479.7
142575,44.18
142576,41.96
142577,5.89
142578,41.03
142579,35.32
142580,66.29
142581,69.27
142582,10.25
142583,61.34
142584,49.81
142585,254.82
142586,251.7
142587,38.23
142588,228.21
142589,198.39
142590,224.63
142591,238.52
142592,33.68
142593,226.73
142594,191.55
142595,364.08
142596,352.86
142597,53.66
142598,317.86
142599,282.53
142600,1296.74
142601,1310.21
142602,193.73
142603,1190.16
142604,987.39
142605,131.81
142606,131.72
142607,19.27
142608,113.02
142609,101.23
142610,196.36
142611,201.24
142612,31.26
142613,160.9
142614,145.46
142615,711.18
142616,701.94
142617,113.51
142618,658.43
142619,549.49
142620,116.86
142621,114.35
142622,16.77
142623,105.66
142624,82.63
142625,173.82
142626,176.64
142627,25.78
142628,155.1
142629,135.34
142630,633.87
142631,633.88
142632,95.49
142633,596.9
142634,494.07
142635,127.74
142636,124.92
142637,19.26
142638,110.02
142639,93.1
142640,185.59
142641,183.23
142642,23.86
142643,171.49
142644,107.36
142645,709.76
142646,689.69
142647,101.24
142648,581.48
142649,479.7
142650,44.18
142651,41.96
142652,5.89
142653,41.03
142654,35.32
142655,66.29
142656,69.27
142657,10.25
142658,61.34
142659,49.81
142660,254.82
142661,251.7
142662,38.23
142663,228.21
142664,198.39
142665,224.63
142666,238.52
142667,33.68
142668,226.73
142669,191.55
142670,364.08
142671,352.86
142672,53.66
142673,317.86
142674,282.53
142675,1296.74
142676,1310.21
142677,193.73
142678,1190.16
142679,987.39
142680,131.81
142681,131.72
142682,19.27
142683,113.02
142684,101.23
142685,196.36
142686,201.24
142687,31.26
142688,160.9
142689,145.46
142690,711.18
142691,701.94
142692,113.51
142693,658.43
142694,549.49
142695,116.86
142696,114.35
142697,16.77
142698,105.66
142699,82.63
142700,173.82
142701,176.64
142702,25.78
142703,155.1
142704,135.34
142705,633.87
142706,633.88
142707,95.49
142708,596.9
142709,494.07
142710,127.74
142711,124.92
142712,19.26
142713,110.02
142714,93.1
142715,185.59
142716,183.23
142717,23.86
142718,171.49
142719,107.36
142720,709.76
142721,689.69
142722,101.24
142723,581.48
142724,479.7
142725,44.18
142726,41.96
142727,5.89
142728,41.03
142729,35.32
142730,66.29
142731,69.27
142732,10.25
142733,61.34
142734,49.81
142735,254.82
142736,251.7
142737,38.23
142738,228.21
142739,198.39
142740,224.63
142741,238.52
142742,33.68
142743,226.73
142744,191.55
142745,364.08
142746,352.86
142747,53.66
142748,317.86
142749,282.53
142750,1296.74
142751,1310.21
142752,193.73
142753,1190.16
142754,987.39
142755,131.81
142756,131.72
142757,19.27
142758,113.02
142759,101.23
142760,196.36
142761,201.24
142762,31.26
142763,160.9
142764,145.46
142765,711.18
142766,701.94
142767,113.51
142768,658.43
142769,549.49
142770,116.86
142771,114.35
142772,16.77
142773,105.66
142774,82.63
142775,173.82
142776,176.64
142777,25.78
142778,155.1
142779,135.34
142780,633.87
142781,633.88
142782,95.49
142783,596.9
142784,494.07
142785,127.74
142786,124.92
142787,19.26
142788,110.02
142789,93.1
142790,185.59
142791,183.23
142792,23.86
142793,171.49
142794,107.36
142795,709.76
142796,689.69
142797,101.24
142798,581.48
142799,479.7
142800,44.18
142801,41.96
142802,5.89
142803,41.03
142804,35.32
142805,66.29
142806,69.27
142807,10.25
142808,61.34
142809,49.81
142810,254.82
142811,251.7
142812,38.23
142813,228.21
142814,198.39
142815,224.63
142816,238.52
142817,33.68
142818,226.73
142819,191.55
142820,364.08
142821,352.86
142822,53.66
142823,317.86
142824,282.53
142825,1296.74
142826,1310.21
142827,193.73
142828,1190.16
142829,987.39
142830,131.81
142831,131.72
142832,19.27
142833,113.02
142834,101.23
142835,196.36
142836,201.24
142837,31.26
142838,160.9
142839,145.46
142840,711.18
142841,701.94
142842,113.51
142843,658.43
142844,549.49
142845,116.86
142846,114.35
142847,16.77
142848,105.66
142849,82.63
142850,173.82
142851,176.64
142852,25.78
142853,155.1
142854,135.34
142855,633.87
142856,633.88
142857,95.49
142858,596.9
142859,494.07
142860,127.74
142861,124.92
142862,19.26
142863,110.02
142864,93.1
142865,185.59
142866,183.23
142867,23.86
142868,171.49
142869,107.36
142870,709.76
142871,689.69
142872,101.24
142873,581.48
142874,479.7
142875,44.18
142876,41.96
142877,5.89
142878,41.03
142879,35.32
142880,66.29
142881,69.27
142882,10.25
142883,61.34
142884,49.81
142885,254.82
142886,251.7
142887,38.23
142888,228.21
142889,198.39
142890,224.63
142891,238.52
142892,33.68
142893,226.73
142894,191.55
142895,364.08
142896,352.86
142897,53.66
142898,317.86
142899,282.53
142900,1296.74
142901,1310.21
142902,193.73
142903,1190.16
142904,987.39
142905,131.81
142906,131.72
142907,19.27
142908,113.02
142909,101.23
142910,196.36
142911,201.24
142912,31.26
142913,160.9
142914,145.46
142915,711.18
142916,701.94
142917,113.51
142918,658.43
142919,549.49
142920,116.86
142921,114.35
142922,16.77
142923,105.66
142924,82.63
142925,173.82
142926,176.64
142927,25.78
142928,155.1
142929,135.34
142930,633.87
142931,633.88
142932,95.49
142933,596.9
142934,494.07
142935,127.74
142936,124.92
142937,19.26
142938,110.02
142939,93.1
142940,185.59
142941,183.23
142942,23.86
142943,171.49
142944,107.36
142945,709.76
142946,689.69
142947,101.24
142948,581.48
142949,479.7
142950,44.18
142951,41.96
142952,5.89
142953,41.03
142954,35.32
142955,66.29
142956,69.27
142957,10.25
142958,61.34
142959,49.81
142960,254.82
142961,251.7
142962,38.23
142963,228.21
142964,198.39
142965,224.63
142966,238.52
142967,33.68
142968,226.73
142969,191.55
142970,364.08
142971,352.86
142972,53.66
142973,317.86
142974,282.53
142975,1296.74
142976,1310.21
142977,193.73
142978,1190.16
142979,987.39
142980,131.81
142981,131.72
142982,19.27
142983,113.02
142984,101.23
142985,196.36
142986,201.24
142987,31.26
142988,160.9
142989,145.46
142990,711.18
142991,701.94
142992,113.51
142993,658.43
142994,549.49
142995,116.86
142996,114.35
142997,16.77
142998,105.66
142999,82.63
143000,173.82
143001,176.64
143002,25.78
143003,155.1
143004,135.34
143005,633.87
143006,633.88
143007,95.49
143008,596.9
143009,494.07
143010,127.74
143011,124.92
143012,19.26
143013,110.02
143014,93.1
143015,185.59
143016,183.23
143017,23.86
143018,171.49
143019,107.36
143020,709.76
143021,689.69
143022,101.24
143023,581.48
143024,479.7
143025,44.18
143026,41.96
143027,5.89
143028,41.03
143029,35.32
143030,66.29
143031,69.27
143032,10.25
143033,61.34
143034,49.81
143035,254.82
143036,251.7
143037,38.23
143038,228.21
143039,198.39
143040,224.63
143041,238.52
143042,33.68
143043,226.73
143044,191.55
143045,364.08
143046,352.86
143047,53.66
143048,317.86
143049,282.53
143050,1296.74
143051,1310.21
143052,193.73
143053,1190.16
143054,987.39
143055,131.81
143056,131.72
143057,19.27
143058,113.02
143059,101.23
143060,196.36
143061,201.24
143062,31.26
143063,160.9
143064,145.46
143065,711.18
143066,701.94
143067,113.51
143068,658.43
143069,549.49
143070,116.86
143071,114.35
143072,16.77
143073,105.66
143074,82.63
143075,173.82
143076,176.64
143077,25.78
143078,155.1
143079,135.34
143080,633.87
143081,633.88
143082,95.49
143083,596.9
143084,494.07
143085,127.74
143086,124.92
143087,19.26
143088,110.02
143089,93.1
143090,185.59
143091,183.23
143092,23.86
143093,171.49
143094,107.36
143095,709.76
143096,689.69
143097,101.24
143098,581.48
143099,479.7
143100,44.18
143101,41.96
143102,5.89
143103,41.03
143104,35.32
143105,66.29
143106,69.27
143107,10.25
143108,61.34
143109,49.81
143110,254.82
143111,251.7
143112,38.23
143113,228.21
143114,198.39
143115,224.63
143116,238.52
143117,33.68
143118,226.73
143119,191.55
143120,364.08
143121,352.86
143122,53.66
143123,317.86
143124,282.53
143125,1296.74
143126,1310.21
143127,193.73
143128,1190.16
143129,987.39
143130,131.81
143131,131.72
143132,19.27
143133,113.02
143134,101.23
143135,196.36
143136,201.24
143137,31.26
143138,160.9
143139,145.46
143140,711.18
143141,701.94
143142,113.51
143143,658.43
143144,549.49
143145,116.86
143146,114.35
143147,16.77
143148,105.66
143149,82.63
143150,173.82
143151,176.64
143152,25.78
143153,155.1
143154,135.34
143155,633.87
143156,633.88
143157,95.49
143158,596.9
143159,494.07
143160,127.74
143161,124.92
143162,19.26
143163,110.02
143164,93.1
143165,185.59
143166,183.23
143167,23.86
143168,171.49
143169,107.36
143170,709.76
143171,689.69
143172,101.24
143173,581.48
143174,479.7
143175,44.18
143176,41.96
143177,5.89
143178,41.03
143179,35.32
143180,66.29
143181,69.27
143182,10.25
143183,61.34
143184,49.81
143185,254.82
143186,251.7
143187,38.23
143188,228.21
143189,198.39
143190,224.63
143191,238.52
143192,33.68
143193,226.73
143194,191.55
143195,364.08
143196,352.86
143197,53.66
143198,317.86
143199,282.53
143200,1296.74
143201,1310.21
143202,193.73
143203,1190.16
143204,987.39
143205,131.81
143206,131.72
143207,19.27
143208,113.02
143209,101.23
143210,196.36
143211,201.24
143212,31.26
143213,160.9
143214,145.46
143215,711.18
143216,701.94
143217,113.51
143218,658.43
143219,549.49
143220,116.86
143221,114.35
143222,16.77
143223,105.66
143224,82.63
143225,173.82
143226,176.64
143227,25.78
143228,155.1
143229,135.34
143230,633.87
143231,633.88
143232,95.49
143233,596.9
143234,494.07
143235,127.74
143236,124.92
143237,19.26
143238,110.02
143239,93.1
143240,185.59
143241,183.23
143242,23.86
143243,171.49
143244,107.36
143245,709.76
143246,689.69
143247,101.24
143248,581.48
143249,479.7
143250,44.18
143251,41.96
143252,5.89
143253,41.03
143254,35.32
143255,66.29
143256,69.27
143257,10.25
143258,61.34
143259,49.81
143260,254.82
143261,251.7
143262,38.23
143263,228.21
143264,198.39
143265,224.63
143266,238.52
143267,33.68
143268,226.73
143269,191.55
143270,364.08
143271,352.86
143272,53.66
143273,317.86
143274,282.53
143275,1296.74
143276,1310.21
143277,193.73
143278,1190.16
143279,987.39
143280,131.81
143281,131.72
143282,19.27
143283,113.02
143284,101.23
143285,196.36
143286,201.24
143287,31.26
143288,160.9
143289,145.46
143290,711.18
143291,701.94
143292,113.51
143293,658.43
143294,549.49
143295,116.86
143296,114.35
143297,16.77
143298,105.66
143299,82.63
143300,173.82
143301,176.64
143302,25.78
143303,155.1
143304,135.34
143305,633.87
143306,633.88
143307,95.49
143308,596.9
143309,494.07
143310,127.74
143311,124.92
143312,19.26
143313,110.02
143314,93.1
143315,185.59
143316,183.23
143317,23.86
143318,171.49
143319,107.36
143320,709.76
143321,689.69
143322,101.24
143323,581.48
143324,479.7
143325,44.18
143326,41.96
143327,5.89
143328,41.03
143329,35.32
143330,66.29
143331,69.27
143332,10.25
143333,61.34
143334,49.81
143335,254.82
143336,251.7
143337,38.23
143338,228.21
143339,198.39
143340,224.63
143341,238.52
143342,33.68
143343,226.73
143344,191.55
143345,364.08
143346,352.86
143347,53.66
143348,317.86
143349,282.53
143350,1296.74
143351,1310.21
143352,193.73
143353,1190.16
143354,987.39
143355,131.81
143356,131.72
143357,19.27
143358,113.02
143359,101.23
143360,196.36
143361,201.24
143362,31.26
143363,160.9
143364,145.46
143365,711.18
143366,701.94
143367,113.51
143368,658.43
143369,549.49
143370,116.86
143371,114.35
143372,16.77
143373,105.66
143374,82.63
143375,173.82
143376,176.64
143377,25.78
143378,155.1
143379,135.34
143380,633.87
143381,633.88
143382,95.49
143383,596.9
143384,494.07
143385,127.74
143386,124.92
143387,19.26
143388,110.02
143389,93.1
143390,185.59
143391,183.23
143392,23.86
143393,171.49
143394,107.36
143395,709.76
143396,689.69
143397,101.24
143398,581.48
143399,479.7
143400,44.18
143401,41.96
143402,5.89
143403,41.03
143404,35.32
143405,66.29
143406,69.27
143407,10.25
143408,61.34
143409,49.81
143410,254.82
143411,251.7
143412,38.23
143413,228.21
143414,198.39
143415,224.63
143416,238.52
143417,33.68
143418,226.73
143419,191.55
143420,364.08
143421,352.86
143422,53.66
143423,317.86
143424,282.53
143425,1296.74
143426,1310.21
143427,193.73
143428,1190.16
143429,987.39
143430,131.81
143431,131.72
143432,19.27
143433,113.02
143434,101.23
143435,196.36
143436,201.24
143437,31.26
143438,160.9
143439,145.46
143440,711.18
143441,701.94
143442,113.51
143443,658.43
143444,549.49
143445,116.86
143446,114.35
143447,16.77
143448,105.66
143449,82.63
143450,173.82
143451,176.64
143452,25.78
143453,155.1
143454,135.34
143455,633.87
143456,633.88
143457,95.49
143458,596.9
143459,494.07
143460,127.74
143461,124.92
143462,19.26
143463,110.02
143464,93.1
143465,185.59
143466,183.23
143467,23.86
143468,171.49
143469,107.36
143470,709.76
143471,689.69
143472,101.24
143473,581.48
143474,479.7
143475,44.18
143476,41.96
143477,5.89
143478,41.03
143479,35.32
143480,66.29
143481,69.27
143482,10.25
143483,61.34
143484,49.81
143485,254.82
143486,251.7
143487,38.23
143488,228.21
143489,198.39
143490,224.63
143491,238.52
143492,33.68
143493,226.73
143494,191.55
143495,364.08
143496,352.86
143497,53.66
143498,317.86
143499,282.53
143500,1296.74
143501,1310.21
143502,193.73
143503,1190.16
143504,987.39
143505,131.81
143506,131.72
143507,19.27
143508,113.02
143509,101.23
143510,196.36
143511,201.24
143512,31.26
143513,160.9
143514,145.46
143515,711.18
143516,701.94
143517,113.51
143518,658.43
143519,549.49
143520,116.86
143521,114.35
143522,16.77
143523,105.66
143524,82.63
143525,173.82
143526,176.64
143527,25.78
143528,155.1
143529,135.34
143530,633.87
143531,633.88
143532,95.49
143533,596.9
143534,494.07
143535,127.74
143536,124.92
143537,19.26
143538,110.02
143539,93.1
143540,185.59
143541,183.23
143542,23.86
143543,171.49
143544,107.36
143545,709.76
143546,689.69
143547,101.24
143548,581.48
143549,479.7
143550,44.18
143551,41.96
143552,5.89
143553,41.03
143554,35.32
143555,66.29
143556,69.27
143557,10.25
143558,61.34
143559,49.81
143560,254.82
143561,251.7
143562,38.23
143563,228.21
143564,198.39
143565,224.63
143566,238.52
143567,33.68
143568,226.73
143569,191.55
143570,364.08
143571,352.86
143572,53.66
143573,317.86
143574,282.53
143575,1296.74
143576,1310.21
143577,193.73
143578,1190.16
143579,987.39
143580,131.81
143581,131.72
143582,19.27
143583,113.02
143584,101.23
143585,196.36
143586,201.24
143587,31.26
143588,160.9
143589,145.46
143590,711.18
143591,701.94
143592,113.51
143593,658.43
143594,549.49
143595,116.86
143596,114.35
143597,16.77
143598,105.66
143599,82.63
143600,173.82
143601,176.64
143602,25.78
143603,155.1
143604,135.34
143605,633.87
143606,633.88
143607,95.49
143608,596.9
143609,494.07
143610,127.74
143611,124.92
143612,19.26
143613,110.02
143614,93.1
143615,185.59
143616,183.23
143617,23.86
143618,171.49
143619,107.36
143620,709.76
143621,689.69
143622,101.24
143623,581.48
143624,479.7
143625,44.18
143626,41.96
143627,5.89
143628,41.03
143629,35.32
143630,66.29
143631,69.27
143632,10.25
143633,61.34
143634,49.81
143635,254.82
143636,251.7
143637,38.23
143638,228.21
143639,198.39
143640,224.63
143641,238.52
143642,33.68
143643,226.73
143644,191.55
143645,364.08
143646,352.86
143647,53.66
143648,317.86
143649,282.53
143650,1296.74
143651,1310.21
143652,193.73
143653,1190.16
143654,987.39
143655,131.81
143656,131.72
143657,19.27
143658,113.02
143659,101.23
143660,196.36
143661,201.24
143662,31.26
143663,160.9
143664,145.46
143665,711.18
143666,701.94
143667,113.51
143668,658.43
143669,549.49
143670,116.86
143671,114.35
143672,16.77
143673,105.66
143674,82.63
143675,173.82
143676,176.64
143677,25.78
143678,155.1
143679,135.34
143680,633.87
143681,633.88
143682,95.49
143683,596.9
143684,494.07
143685,127.74
143686,124.92
143687,19.26
143688,110.02
143689,93.1
143690,185.59
143691,183.23
143692,23.86
143693,171.49
143694,107.36
143695,709.76
143696,689.69
143697,101.24
143698,581.48
143699,479.7
143700,44.18
143701,41.96
143702,5.89
143703,41.03
143704,35.32
143705,66.29
143706,69.27
143707,10.25
143708,61.34
143709,49.81
143710,254.82
143711,251.7
143712,38.23
143713,228.21
143714,198.39
143715,224.63
143716,238.52
143717,33.68
143718,226.73
143719,191.55
143720,364.08
143721,352.86
143722,53.66
143723,317.86
143724,282.53
143725,1296.74
143726,1310.21
143727,193.73
143728,1190.16
143729,987.39
143730,131.81
143731,131.72
143732,19.27
143733,113.02
143734,101.23
143735,196.36
143736,201.24
143737,31.26
143738,160.9
143739,145.46
143740,711.18
143741,701.94
143742,113.51
143743,658.43
143744,549.49
143745,116.86
143746,114.35
143747,16.77
143748,105.66
143749,82.63
143750,173.82
143751,176.64
143752,25.78
143753,155.1
143754,135.34
143755,633.87
143756,633.88
143757,95.49
143758,596.9
143759,494.07
143760,127.74
143761,124.92
143762,19.26
143763,110.02
143764,93.1
143765,185.59
143766,183.23
143767,23.86
143768,171.49
143769,107.36
143770,709.76
143771,689.69
143772,101.24
143773,581.48
143774,479.7
143775,44.18
143776,41.96
143777,5.89
143778,41.03
143779,35.32
143780,66.29
143781,69.27
143782,10.25
143783,61.34
143784,49.81
143785,254.82
143786,251.7
143787,38.23
143788,228.21
143789,198.39
143790,224.63
143791,238.52
143792,33.68
143793,226.73
143794,191.55
143795,364.08
143796,352.86
143797,53.66
143798,317.86
143799,282.53
143800,1296.74
143801,1310.21
143802,193.73
143803,1190.16
143804,987.39
143805,131.81
143806,131.72
143807,19.27
143808,113.02
143809,101.23
143810,196.36
143811,201.24
143812,31.26
143813,160.9
143814,145.46
143815,711.18
143816,701.94
143817,113.51
143818,658.43
143819,549.49
143820,116.86
143821,114.35
143822,16.77
143823,105.66
143824,82.63
143825,173.82
143826,176.64
143827,25.78
143828,155.1
143829,135.34
143830,633.87
143831,633.88
143832,95.49
143833,596.9
143834,494.07
143835,127.74
143836,124.92
143837,19.26
143838,110.02
143839,93.1
143840,185.59
143841,183.23
143842,23.86
143843,171.49
143844,107.36
143845,709.76
143846,689.69
143847,101.24
143848,581.48
143849,479.7
143850,44.18
143851,41.96
143852,5.89
143853,41.03
143854,35.32
143855,66.29
143856,69.27
143857,10.25
143858,61.34
143859,49.81
143860,254.82
143861,251.7
143862,38.23
143863,228.21
143864,198.39
143865,224.63
143866,238.52
143867,33.68
143868,226.73
143869,191.55
143870,364.08
143871,352.86
143872,53.66
143873,317.86
143874,282.53
143875,1296.74
143876,1310.21
143877,193.73
143878,1190.16
143879,987.39
143880,131.81
143881,131.72
143882,19.27
143883,113.02
143884,101.23
143885,196.36
143886,201.24
143887,31.26
143888,160.9
143889,145.46
143890,711.18
143891,701.94
143892,113.51
143893,658.43
143894,549.49
143895,116.86
143896,114.35
143897,16.77
143898,105.66
143899,82.63
143900,173.82
143901,176.64
143902,25.78
143903,155.1
143904,135.34
143905,633.87
143906,633.88
143907,95.49
143908,596.9
143909,494.07
143910,127.74
143911,124.92
143912,19.26
143913,110.02
143914,93.1
143915,185.59
143916,183.23
143917,23.86
143918,171.49
143919,107.36
143920,709.76
143921,689.69
143922,101.24
143923,581.48
143924,479.7
143925,44.18
143926,41.96
143927,5.89
143928,41.03
143929,35.32
143930,66.29
143931,69.27
143932,10.25
